CustomerID,Recency_Days,Frequency,Monetary
14144.0,486.0,1,30.599999999999998
14145.0,46.0,7,7006.05
14146.0,8.0,12,8208.87
14147.0,78.0,9,2019.3
14148.0,233.0,2,466.29
14149.0,220.0,1,259.43
14150.0,35.0,2,658.64
14151.0,673.0,2,666.7
14152.0,75.0,7,1975.44
14153.0,483.0,1,233.4
14154.0,239.0,8,6263.6
14155.0,266.0,1,118.75
14156.0,9.0,156,296564.69
14157.0,19.0,5,970.33
14158.0,40.0,1,507.66
14159.0,19.0,20,7571.88
14160.0,610.0,7,8421.47
14161.0,215.0,7,3318.88
14162.0,173.0,2,289.36
14163.0,87.0,5,2594.62
14164.0,70.0,2,1631.77
14165.0,275.0,1,122.53999999999999
14166.0,505.0,2,256.85
14167.0,39.0,8,1296.49
14168.0,420.0,2,305.9
14169.0,430.0,2,624.4300000000001
14170.0,375.0,3,597.33
14171.0,98.0,2,498.79
14172.0,605.0,3,389.96999999999997
14173.0,10.0,6,566.95
14174.0,33.0,1,134.46
14175.0,59.0,8,7350.44
14176.0,297.0,5,913.11
14177.0,86.0,13,2224.39
14178.0,8.0,7,1620.93
14179.0,40.0,2,719.78
14180.0,10.0,33,6110.75
14181.0,410.0,2,310.55
14182.0,443.0,4,660.07
14183.0,411.0,2,286.29
14184.0,66.0,1,452.89
14185.0,331.0,1,197.65
14186.0,427.0,5,1550.63
14187.0,473.0,1,123.5
14188.0,30.0,6,2018.91
14189.0,2.0,16,5764.62
14190.0,666.0,1,79.9
14191.0,1.0,15,4713.41
14192.0,388.0,1,293.74
14193.0,67.0,3,1210.19
14194.0,4.0,36,18442.87
14195.0,201.0,6,2381.24
14196.0,106.0,1,335.52
14197.0,410.0,1,390.05
14198.0,18.0,9,1527.58
14199.0,218.0,4,916.5
14200.0,617.0,1,379.2
14201.0,60.0,10,1134.14
14202.0,381.0,3,847.76
14203.0,397.0,1,339.34
14204.0,2.0,4,1062.96
14205.0,16.0,9,1908.38
14206.0,239.0,3,1145.21
14207.0,687.0,1,157.8
14208.0,94.0,2,567.05
14209.0,10.0,15,4937.37
14210.0,105.0,16,5814.320000000001
14211.0,53.0,18,4301.69
14212.0,89.0,2,2190.14
14214.0,30.0,5,1000.23
14215.0,11.0,9,3404.53
14216.0,3.0,5,2142.39
14217.0,1.0,23,3206.87
14218.0,42.0,1,169.48000000000002
14219.0,4.0,3,633.83
14220.0,247.0,4,1515.0
14221.0,42.0,17,6506.59
14222.0,177.0,1,683.17
14223.0,92.0,3,975.23
14224.0,110.0,9,1897.9
14225.0,434.0,4,2015.12
14226.0,28.0,6,2967.78
14227.0,26.0,15,6327.31
14228.0,437.0,3,745.5
14229.0,51.0,7,2468.99
14230.0,435.0,3,979.8000000000001
14231.0,183.0,4,1131.97
14232.0,42.0,5,2043.93
14233.0,49.0,7,2766.96
14234.0,22.0,4,775.46
14235.0,75.0,9,4666.99
14236.0,80.0,5,1732.74
14237.0,373.0,2,627.04
14238.0,326.0,3,434.22999999999996
14239.0,43.0,21,4203.72
14240.0,30.0,3,1247.49
14241.0,183.0,2,333.7
14242.0,234.0,2,280.55
14243.0,8.0,17,7365.36
14244.0,660.0,1,354.82
14245.0,219.0,2,1677.48
14246.0,110.0,3,1474.06
14247.0,278.0,5,769.71
14248.0,318.0,3,1032.95
14249.0,410.0,12,5625.461
14250.0,7.0,3,1904.05
14251.0,1.0,5,2879.7000000000003
14252.0,381.0,1,350.99
14253.0,493.0,2,363.40000000000003
14254.0,432.0,1,601.03
14256.0,260.0,5,2397.34
14257.0,64.0,9,5942.0
14258.0,9.0,25,31027.35
14259.0,141.0,1,120.0
14260.0,471.0,3,824.28
14261.0,50.0,2,1163.45
14262.0,8.0,8,2618.23
14263.0,423.0,1,322.93
14264.0,154.0,6,1461.3600000000001
14265.0,109.0,4,1373.35
14266.0,428.0,1,40.56
14267.0,162.0,3,1259.19
14268.0,470.0,1,354.85
14269.0,439.0,1,261.68
14270.0,331.0,1,492.65000000000003
14271.0,225.0,2,219.13
14272.0,73.0,4,920.81
14273.0,51.0,4,559.97
14274.0,686.0,1,256.6
14275.0,395.0,6,1189.3799999999999
14276.0,98.0,7,1929.32
14277.0,15.0,9,4324.47
14278.0,409.0,1,205.83
14279.0,520.0,2,191.86
14280.0,196.0,1,134.04
14281.0,408.0,1,245.15
14282.0,3.0,25,7844.66
14283.0,463.0,4,628.4399999999999
14284.0,30.0,3,1282.85
14285.0,21.0,8,3158.64
14286.0,23.0,7,8396.7
14287.0,8.0,3,151.23000000000002
14288.0,213.0,1,413.85
14289.0,8.0,6,911.26
14290.0,11.0,8,4208.93
14291.0,1.0,23,7844.4
14292.0,7.0,16,8887.9
14293.0,3.0,9,3174.33
14294.0,407.0,1,375.34
14295.0,40.0,5,2316.06
14296.0,421.0,2,448.45
14297.0,17.0,4,1284.06
14298.0,8.0,82,90489.31
14299.0,8.0,27,12827.77
14300.0,18.0,1,43.2
14301.0,117.0,4,1956.23
14302.0,430.0,3,742.9000000000001
14303.0,407.0,2,277.94
14304.0,222.0,3,1523.81
14305.0,71.0,3,1803.76
14306.0,51.0,6,3141.5
14307.0,88.0,10,5063.08
14309.0,8.0,11,3747.96
14310.0,432.0,1,492.1
14311.0,242.0,2,435.90000000000003
14312.0,46.0,11,3090.29
14314.0,106.0,2,221.9
14315.0,44.0,8,3168.72
14316.0,422.0,5,1355.34
14317.0,64.0,1,508.58
14318.0,460.0,1,158.02
14319.0,424.0,1,476.95
14320.0,206.0,5,1204.1200000000001
14321.0,10.0,7,2198.58
14322.0,429.0,4,384.3
14323.0,114.0,2,574.26
14324.0,409.0,2,701.61
14325.0,569.0,1,245.48000000000002
14326.0,242.0,3,923.98
14327.0,163.0,6,1894.93
14329.0,17.0,15,9735.52
14330.0,623.0,1,200.63
14331.0,124.0,2,462.66
14332.0,22.0,5,1943.51
14333.0,67.0,1,351.45
14334.0,16.0,12,4292.98
14335.0,16.0,2,468.26
14336.0,16.0,4,1614.91
14338.0,161.0,3,894.1
14339.0,242.0,2,600.66
14340.0,218.0,1,134.7
14341.0,45.0,18,4443.47
14342.0,21.0,6,842.74
14343.0,421.0,4,1088.91
14344.0,127.0,20,3333.7000000000003
14345.0,38.0,1,108.97999999999999
14346.0,120.0,5,2315.75
14347.0,736.0,1,82.6
14348.0,260.0,1,409.57
14349.0,10.0,1,133.5
14350.0,274.0,3,947.8
14351.0,164.0,1,51.0
14352.0,157.0,4,1078.96
14353.0,215.0,3,376.5
14354.0,5.0,2,163.62
14355.0,365.0,3,1014.45
14356.0,79.0,2,666.9399999999999
14357.0,43.0,1,225.77
14358.0,389.0,2,384.29999999999995
14359.0,19.0,3,882.58
14360.0,31.0,4,2128.23
14361.0,578.0,1,214.71
14362.0,22.0,1,161.2
14363.0,402.0,2,227.47000000000003
14364.0,108.0,8,3717.35
14365.0,394.0,2,634.68
14366.0,525.0,1,136.0
14367.0,8.0,16,9167.82
14368.0,319.0,1,155.0
14369.0,642.0,2,469.13
14370.0,450.0,6,1092.13
14371.0,295.0,1,100.5
14372.0,443.0,2,830.1800000000001
14373.0,358.0,1,76.55
14374.0,541.0,1,108.0
14375.0,185.0,3,1132.99
14376.0,683.0,1,215.46
14377.0,191.0,2,617.05
14378.0,621.0,1,131.25
14379.0,44.0,4,1268.91
14381.0,52.0,2,631.34
14382.0,26.0,2,1240.85
14383.0,38.0,3,1247.69
14384.0,500.0,1,58.5
14385.0,9.0,3,202.11
14386.0,296.0,1,142.4
14387.0,32.0,3,1770.56
14388.0,10.0,16,6589.3
14389.0,65.0,5,1821.07
14390.0,10.0,13,6323.33
14391.0,576.0,1,135.6
14392.0,432.0,1,266.4
14393.0,218.0,1,67.95
14394.0,564.0,1,93.8
14395.0,2.0,20,8160.81
14396.0,65.0,7,2121.93
14397.0,2.0,19,2556.68
14398.0,401.0,2,707.79
14399.0,394.0,8,2098.16
14400.0,149.0,3,1703.0
14401.0,4.0,22,6703.4
14402.0,652.0,1,285.6
14403.0,130.0,6,1822.76
14404.0,33.0,13,2800.11
14405.0,386.0,1,195.0
14406.0,119.0,1,156.75
14407.0,107.0,6,2111.08
14408.0,10.0,11,4109.77
14409.0,71.0,9,3453.69
14410.0,92.0,11,2122.37
14411.0,310.0,1,1063.0
14412.0,42.0,3,1417.49
14413.0,362.0,4,770.37
14414.0,91.0,8,2387.48
14415.0,1.0,23,11915.13
14416.0,22.0,2,490.22
14417.0,387.0,1,604.2
14418.0,3.0,3,1937.25
14419.0,10.0,7,1260.91
14420.0,99.0,4,1627.72
14421.0,57.0,6,2456.62
14422.0,0.0,19,10200.92
14423.0,218.0,3,914.9599999999999
14424.0,17.0,1,322.08
14425.0,434.0,3,635.89
14426.0,23.0,17,11103.97
14427.0,50.0,4,1263.52
14428.0,7.0,5,1230.14
14429.0,403.0,1,516.28
14430.0,511.0,3,956.4000000000001
14431.0,302.0,4,2541.6
14432.0,9.0,6,2255.51
14433.0,465.0,1,289.6
14434.0,21.0,6,1372.8
14435.0,501.0,1,90.42
14436.0,98.0,2,271.7
14437.0,365.0,5,829.94
14438.0,306.0,1,131.9
14439.0,319.0,5,9443.04
14440.0,8.0,13,6526.83
14441.0,0.0,11,4361.59
14442.0,204.0,7,5272.02
14443.0,53.0,5,2351.58
14444.0,456.0,1,132.04
14445.0,455.0,1,221.65
14446.0,0.0,5,1241.31
14447.0,18.0,6,1711.73
14448.0,9.0,2,375.35
14449.0,18.0,8,2482.8
14450.0,180.0,7,1128.44
14451.0,60.0,12,3265.59
14452.0,10.0,4,665.59
14453.0,190.0,1,119.93
14454.0,376.0,5,970.7
14455.0,432.0,4,594.86
14456.0,5.0,9,3047.63
14457.0,310.0,1,113.64
14458.0,380.0,1,237.42
14459.0,155.0,2,5339.1410000000005
14460.0,110.0,9,919.6
14461.0,148.0,13,6697.6
14462.0,66.0,12,2231.89
14463.0,98.0,4,786.5699999999999
14464.0,568.0,2,111.0
14465.0,246.0,11,3946.03
14466.0,29.0,13,4646.9
14467.0,17.0,12,2220.9900000000002
14468.0,733.0,1,204.24
14469.0,416.0,4,2112.21
14470.0,11.0,3,712.04
14471.0,591.0,2,400.95
14472.0,103.0,9,2228.22
14473.0,74.0,2,234.34
14474.0,46.0,2,1268.1299999999999
14475.0,71.0,4,1025.1200000000001
14476.0,257.0,1,215.7
14477.0,19.0,7,1960.61
14478.0,382.0,4,1276.66
14479.0,253.0,4,1299.1100000000001
14480.0,11.0,4,1295.27
14481.0,164.0,5,1935.32
14482.0,18.0,12,4192.25
14483.0,281.0,2,249.2
14484.0,50.0,4,1070.98
14485.0,38.0,1,165.75
14486.0,511.0,2,175.5
14487.0,26.0,7,1428.11
14488.0,67.0,1,1047.43
14489.0,207.0,4,1574.93
14490.0,406.0,2,1273.47
14491.0,175.0,2,468.13
14492.0,430.0,7,1574.3600000000001
14493.0,7.0,10,5036.05
14494.0,25.0,3,401.46
14495.0,50.0,3,166.3
14496.0,311.0,7,2645.88
14497.0,309.0,2,679.16
14498.0,42.0,10,3911.27
14499.0,26.0,7,2120.62
14500.0,88.0,3,356.85
14501.0,183.0,2,190.31
14502.0,19.0,11,2351.02
14503.0,3.0,6,3543.26
14504.0,47.0,4,673.26
14505.0,17.0,19,11718.8
14506.0,17.0,7,3290.67
14507.0,23.0,11,3172.4900000000002
14508.0,22.0,5,856.09
14509.0,534.0,1,110.95
14510.0,375.0,3,991.98
14511.0,11.0,5,1267.41
14512.0,187.0,7,1223.47
14513.0,100.0,6,770.91
14514.0,61.0,9,4594.7300000000005
14515.0,17.0,12,3718.9
14516.0,516.0,1,163.92
14517.0,33.0,2,330.45
14518.0,64.0,1,174.37
14519.0,683.0,2,206.09
14520.0,1.0,2,270.6
14521.0,491.0,1,167.65
14522.0,24.0,8,1758.6200000000001
14523.0,108.0,1,241.09
14524.0,31.0,13,2933.71
14525.0,19.0,17,8129.8099999999995
14526.0,389.0,1,262.4
14527.0,2.0,122,25774.54
14528.0,37.0,1,364.21999999999997
14529.0,60.0,3,620.04
14530.0,25.0,16,6077.15
14531.0,479.0,1,376.34
14532.0,236.0,11,3846.43
14533.0,24.0,11,3185.12
14534.0,2.0,26,5786.42
14535.0,60.0,9,5872.63
14536.0,259.0,1,171.8
14537.0,57.0,2,635.45
14538.0,64.0,5,1370.8400000000001
14539.0,15.0,2,537.48
14540.0,9.0,11,3785.44
14541.0,58.0,14,2499.68
14542.0,185.0,1,103.25
14543.0,28.0,39,12194.01
14544.0,24.0,3,2982.43
14545.0,674.0,1,349.25
14546.0,5.0,11,5001.03
14547.0,3.0,8,3986.7400000000002
14548.0,150.0,9,2627.49
14549.0,311.0,4,916.5500000000001
14550.0,10.0,4,1353.31
14551.0,18.0,7,858.59
14552.0,151.0,3,511.28
14553.0,19.0,9,1816.04
14554.0,10.0,4,2381.04
14555.0,57.0,6,2306.48
14556.0,596.0,3,835.34
14558.0,654.0,3,614.1
14559.0,390.0,1,75.6
14560.0,7.0,44,6050.44
14561.0,75.0,3,1080.76
14562.0,3.0,26,6363.85
14563.0,509.0,2,679.4399999999999
14564.0,434.0,2,2519.32
14565.0,95.0,5,3833.87
14566.0,110.0,4,4092.0
14567.0,56.0,2,1524.46
14568.0,435.0,1,909.5
14569.0,1.0,4,598.98
14570.0,280.0,3,613.75
14571.0,425.0,1,161.65
14572.0,3.0,11,5573.28
14573.0,179.0,13,2571.72
14574.0,732.0,1,143.70000000000002
14575.0,488.0,1,460.71
14576.0,372.0,1,70.80000000000001
14577.0,12.0,7,1374.25
14578.0,3.0,1,168.63
14579.0,432.0,1,105.56
14580.0,518.0,1,14.850000000000001
14581.0,16.0,2,433.8
14582.0,40.0,1,114.11000000000001
14583.0,5.0,8,1781.03
14584.0,169.0,8,1734.91
14585.0,50.0,5,1143.27
14586.0,276.0,1,134.16
14587.0,18.0,9,1598.24
14588.0,578.0,1,135.39
14589.0,371.0,1,79.5
14590.0,424.0,20,2884.29
14591.0,15.0,4,1447.14
14592.0,35.0,3,570.46
14593.0,21.0,12,3615.17
14594.0,7.0,2,634.83
14595.0,19.0,8,2164.45
14596.0,626.0,1,229.47
14597.0,11.0,6,2201.54
14598.0,44.0,2,221.97
14599.0,390.0,2,474.54
14600.0,305.0,2,865.1700000000001
14601.0,10.0,1,213.96
14602.0,656.0,1,205.35999999999999
14603.0,274.0,1,660.0
14604.0,633.0,1,143.85999999999999
14605.0,374.0,4,937.16
14606.0,1.0,192,30094.38
14607.0,15.0,22,18745.56
14608.0,4.0,11,3273.44
14609.0,72.0,10,1366.2
14610.0,395.0,2,24.35
14611.0,443.0,2,599.38
14612.0,415.0,1,877.7
14613.0,680.0,1,76.32000000000001
14614.0,386.0,1,295.13
14615.0,394.0,5,934.26
14616.0,242.0,5,527.7800000000001
14617.0,402.0,2,190.47
14618.0,9.0,7,1295.67
14619.0,245.0,2,1276.31
14620.0,205.0,2,393.28000000000003
14621.0,1.0,9,2878.27
14622.0,184.0,1,320.58000000000004
14623.0,32.0,10,2030.83
14624.0,57.0,6,814.07
14625.0,196.0,11,4391.53
14626.0,23.0,11,5374.77
14627.0,379.0,1,406.40000000000003
14628.0,91.0,5,1998.0
14629.0,4.0,2,939.21
14630.0,484.0,1,338.65
14631.0,50.0,6,2023.17
14632.0,262.0,1,114.56
14633.0,266.0,1,344.90000000000003
14634.0,437.0,4,1971.82
14635.0,453.0,1,215.22
14636.0,36.0,2,609.85
14637.0,677.0,1,106.67999999999999
14638.0,50.0,1,443.6
14639.0,52.0,9,4946.81
14640.0,24.0,10,3464.03
14641.0,21.0,1,110.46
14642.0,58.0,1,96.12
14643.0,170.0,5,1654.69
14644.0,67.0,7,2077.47
14645.0,156.0,3,840.24
14646.0,1.0,152,523342.07
14647.0,201.0,2,519.97
14648.0,416.0,15,4458.21
14649.0,4.0,9,3754.16
14650.0,589.0,1,62.5
14651.0,67.0,9,2034.1200000000001
14652.0,77.0,1,114.17999999999999
14653.0,1.0,12,3614.54
14654.0,738.0,1,246.85999999999999
14655.0,8.0,7,3829.23
14656.0,169.0,5,814.65
14657.0,17.0,6,1450.92
14658.0,5.0,2,247.15
14659.0,8.0,9,2456.53
14660.0,86.0,2,285.74
14661.0,26.0,1,107.95
14662.0,28.0,7,1416.33
14663.0,430.0,2,490.6
14664.0,19.0,2,637.89
14665.0,60.0,7,2172.33
14666.0,24.0,1,195.25
14667.0,10.0,54,21720.59
14668.0,445.0,1,111.63
14669.0,241.0,7,3243.93
14670.0,280.0,3,602.0
14671.0,549.0,2,1127.45
14672.0,234.0,4,1113.14
14673.0,3.0,7,3410.81
14674.0,509.0,1,173.66
14675.0,16.0,2,1066.9
14676.0,31.0,12,8285.49
14677.0,592.0,1,184.91
14678.0,579.0,1,386.44
14679.0,381.0,3,1270.3999999999999
14680.0,25.0,58,54801.34
14681.0,71.0,6,875.15
14682.0,187.0,6,1514.81
14683.0,588.0,1,146.56
14684.0,25.0,6,1468.55
14685.0,576.0,8,4324.31
14686.0,414.0,5,877.88
14687.0,106.0,3,1402.06
14688.0,7.0,28,7190.08
14689.0,208.0,1,112.8
14690.0,44.0,4,781.24
14691.0,30.0,5,2114.33
14692.0,137.0,12,1735.59
14693.0,264.0,7,1139.86
14694.0,617.0,1,244.31
14695.0,519.0,3,1552.57
14696.0,4.0,8,2758.67
14697.0,218.0,2,188.60999999999999
14698.0,1.0,5,1250.76
14699.0,214.0,4,702.6
14700.0,32.0,5,3116.26
14701.0,10.0,15,4498.9400000000005
14702.0,1.0,29,6695.72
14703.0,14.0,1,318.17
14704.0,11.0,11,1813.57
14705.0,198.0,1,179.0
14706.0,618.0,1,390.69
14707.0,435.0,2,139.2
14708.0,2.0,5,2182.58
14709.0,15.0,25,8866.48
14710.0,14.0,13,1922.59
14711.0,10.0,11,2838.2
14712.0,29.0,4,1328.0700000000002
14713.0,9.0,21,5372.47
14714.0,24.0,4,896.4
14715.0,24.0,8,1840.45
14716.0,43.0,3,565.45
14717.0,733.0,1,72.8
14718.0,410.0,1,226.42
14719.0,1.0,5,1592.18
14720.0,5.0,3,663.8100000000001
14721.0,379.0,1,115.77
14722.0,147.0,3,513.37
14723.0,10.0,11,2093.06
14724.0,590.0,1,345.25
14725.0,24.0,4,1264.84
14726.0,654.0,1,124.75
14727.0,274.0,3,291.13
14728.0,413.0,1,190.58
14729.0,373.0,3,907.38
14730.0,1.0,8,2005.06
14731.0,47.0,3,380.02
14732.0,8.0,19,5447.52
14733.0,16.0,15,16050.6
14734.0,425.0,4,1045.47
14735.0,3.0,56,11909.710000000001
14736.0,485.0,2,401.08
14737.0,3.0,4,3554.17
14738.0,42.0,9,1763.64
14739.0,4.0,25,12269.57
14740.0,197.0,11,4068.86
14741.0,11.0,7,1897.5900000000001
14742.0,435.0,1,579.85
14743.0,592.0,1,50.48
14744.0,16.0,14,3821.02
14745.0,112.0,12,2491.46
14746.0,406.0,4,593.5
14747.0,249.0,1,294.3
14748.0,29.0,10,2672.25
14749.0,479.0,1,310.15
14750.0,736.0,1,112.03
14751.0,684.0,2,126.45
14752.0,43.0,1,389.64
14753.0,87.0,2,869.51
14754.0,44.0,6,1546.28
14755.0,9.0,25,9851.45
14756.0,15.0,3,2613.46
14757.0,75.0,1,420.5
14758.0,144.0,7,2864.97
14759.0,4.0,3,1625.97
14760.0,297.0,1,53.8
14761.0,58.0,3,447.92
14762.0,263.0,2,417.57
14764.0,46.0,1,250.55
14765.0,29.0,3,254.11
14766.0,8.0,11,6431.9800000000005
14767.0,474.0,1,382.81
14768.0,17.0,2,139.5
14769.0,2.0,17,15696.67
14770.0,232.0,8,3624.89
14771.0,621.0,2,579.92
14772.0,112.0,1,139.26
14773.0,592.0,1,125.7
14774.0,528.0,1,241.45
14775.0,58.0,3,1418.46
14776.0,51.0,15,3339.02
14777.0,403.0,1,239.26
14778.0,127.0,2,730.86
14779.0,280.0,3,386.15
14780.0,54.0,2,447.68
14782.0,319.0,1,200.10000000000002
14783.0,659.0,1,305.35
14784.0,26.0,3,449.93
14785.0,10.0,2,77.4
14786.0,550.0,1,90.96
14787.0,471.0,1,110.65
14788.0,7.0,3,1156.32
14789.0,28.0,1,197.64000000000001
14790.0,16.0,10,2526.62
14791.0,606.0,1,303.63
14793.0,21.0,2,611.0500000000001
14794.0,2.0,10,1889.15
14795.0,166.0,1,131.45000000000002
14796.0,1.0,27,10691.12
14797.0,507.0,1,300.31
14798.0,52.0,8,715.11
14799.0,51.0,2,338.15
14800.0,47.0,17,7415.59
14801.0,61.0,1,193.14
14803.0,162.0,3,845.55
14804.0,8.0,1,353.27
14805.0,15.0,7,1104.64
14806.0,75.0,2,303.43
14807.0,390.0,2,519.29
14808.0,39.0,8,2175.37
14809.0,621.0,2,686.76
14810.0,40.0,13,2537.02
14811.0,387.0,1,170.5
14812.0,598.0,1,185.8
14813.0,369.0,4,1090.8700000000001
14814.0,581.0,1,160.46
14815.0,36.0,2,778.5
14816.0,197.0,1,271.85
14817.0,200.0,7,3889.21
14818.0,73.0,6,1170.41
14819.0,64.0,4,470.16
14820.0,21.0,9,1274.76
14821.0,366.0,7,1286.45
14822.0,485.0,1,157.70000000000002
14823.0,180.0,3,321.43
14824.0,10.0,10,3952.51
14825.0,3.0,24,4886.28
14826.0,581.0,2,385.2
14828.0,196.0,13,9803.460000000001
14829.0,29.0,7,1639.94
14830.0,53.0,1,197.13
14831.0,680.0,3,1623.97
14833.0,498.0,1,94.8
14834.0,17.0,7,2184.21
14835.0,528.0,2,293.09999999999997
14836.0,10.0,3,102.44999999999999
14837.0,89.0,9,3445.82
14838.0,423.0,2,773.6700000000001
14839.0,418.0,3,915.28
14840.0,267.0,2,340.21
14841.0,53.0,14,7163.0
14842.0,43.0,4,2456.8
14843.0,436.0,1,211.79999999999998
14844.0,63.0,10,6688.43
14845.0,599.0,1,150.0
14846.0,427.0,1,406.79999999999995
14847.0,148.0,3,1320.6
14848.0,404.0,1,310.56
14849.0,21.0,43,15542.44
14850.0,311.0,7,1575.21
14851.0,23.0,3,829.41
14852.0,58.0,18,6123.63
14853.0,24.0,5,1351.37
14854.0,78.0,11,4302.17
14855.0,119.0,7,6520.3
14856.0,36.0,3,1311.3799999999999
14857.0,59.0,7,3578.931
14858.0,505.0,1,180.75
14859.0,12.0,5,1703.94
14860.0,19.0,1,168.62
14861.0,52.0,10,1318.4
14862.0,25.0,2,841.1999999999999
14863.0,29.0,1,266.76
14865.0,7.0,4,129.72
14866.0,10.0,19,20657.77
14867.0,185.0,16,2901.46
14868.0,3.0,12,4170.06
14869.0,8.0,6,2776.8
14870.0,261.0,6,1794.6000000000001
14871.0,3.0,9,1258.97
14872.0,483.0,3,802.6800000000001
14873.0,210.0,2,854.13
14874.0,535.0,1,116.18
14875.0,107.0,3,2841.55
14876.0,521.0,2,256.7
14877.0,418.0,2,437.0
14878.0,12.0,25,3812.2200000000003
14879.0,684.0,1,185.06
14880.0,77.0,3,706.19
14881.0,19.0,1,255.4
14882.0,26.0,14,3426.55
14883.0,18.0,6,756.64
14884.0,669.0,1,120.6
14885.0,131.0,3,1496.12
14886.0,252.0,1,364.8
14887.0,79.0,1,1862.0
14888.0,207.0,1,369.2
14889.0,336.0,1,135.9
14890.0,253.0,3,817.25
14891.0,148.0,4,1106.73
14892.0,690.0,1,202.35000000000002
14893.0,9.0,3,1782.26
14894.0,85.0,3,1412.21
14895.0,7.0,38,24488.82
14896.0,204.0,8,1973.47
14897.0,7.0,8,3100.7400000000002
14898.0,23.0,14,3356.86
14899.0,395.0,1,1384.88
14900.0,522.0,1,13.919999999999998
14901.0,11.0,12,2277.05
14902.0,25.0,3,1000.27
14903.0,21.0,5,2744.48
14904.0,2.0,4,1640.64
14905.0,157.0,8,1939.69
14907.0,3.0,16,6094.6900000000005
14908.0,74.0,2,381.9
14909.0,437.0,3,1380.98
14910.0,2.0,4,389.86
14911.0,1.0,398,270248.53
14912.0,16.0,6,748.5799999999999
14913.0,35.0,8,4073.13
14915.0,91.0,11,1752.65
14916.0,70.0,8,2888.21
14917.0,596.0,2,1123.75
14918.0,115.0,9,5955.81
14919.0,539.0,1,359.35
14920.0,212.0,3,1607.17
14921.0,30.0,2,1316.07
14922.0,393.0,2,843.74
14923.0,50.0,1,749.1
14924.0,245.0,3,931.01
14926.0,381.0,2,337.65
14927.0,396.0,1,308.2
14928.0,627.0,1,204.46
14929.0,32.0,2,836.69
14930.0,108.0,6,5136.64
14931.0,4.0,5,964.6800000000001
14932.0,365.0,2,1029.66
14933.0,443.0,4,885.0
14934.0,81.0,5,2444.1
14935.0,297.0,2,2849.83
14936.0,33.0,12,12378.46
14937.0,56.0,3,1617.63
14938.0,562.0,2,2289.43
14940.0,417.0,2,531.49
14941.0,578.0,1,182.1
14942.0,401.0,4,706.56
14943.0,663.0,1,107.62
14944.0,29.0,19,9674.92
14945.0,413.0,1,179.4
14946.0,14.0,1,100.9
14947.0,72.0,6,1049.79
14948.0,23.0,6,1066.57
14949.0,469.0,4,498.55
14950.0,19.0,1,361.25
14951.0,79.0,1,311.69
14952.0,59.0,32,17244.25
14953.0,25.0,4,1005.37
14954.0,12.0,2,503.44
14955.0,732.0,1,163.77
14956.0,421.0,1,1325.0
14957.0,253.0,2,333.29
14958.0,147.0,6,957.9399999999999
14959.0,64.0,4,684.97
14960.0,8.0,2,221.27
14961.0,10.0,22,16328.9
14962.0,270.0,4,366.91
14963.0,9.0,12,3158.63
14964.0,247.0,1,206.21
14965.0,96.0,2,599.0
14966.0,14.0,6,1115.8400000000001
14967.0,49.0,6,1680.52
14968.0,30.0,2,504.99
14969.0,703.0,1,906.23
14970.0,68.0,12,3593.4
14971.0,35.0,3,1116.57
14972.0,128.0,2,145.07
14973.0,107.0,3,1314.45
14974.0,37.0,1,114.39
14975.0,57.0,2,472.39
14976.0,57.0,7,765.86
14977.0,725.0,1,31.929999999999996
14978.0,72.0,10,3106.34
14979.0,735.0,1,439.46
14980.0,737.0,1,150.68
14981.0,246.0,2,313.52
14982.0,572.0,1,237.78
14983.0,689.0,1,183.20000000000002
14984.0,19.0,6,1271.41
14985.0,198.0,2,296.75
14986.0,376.0,2,566.9
14987.0,15.0,8,1632.25
14988.0,211.0,7,2066.6
14989.0,661.0,1,342.4
14990.0,612.0,2,305.42
14991.0,430.0,1,314.67
14992.0,442.0,1,210.5
14993.0,563.0,1,36.13
14994.0,382.0,5,886.33
14995.0,38.0,2,233.23000000000002
14996.0,481.0,2,442.28999999999996
14997.0,46.0,4,771.38
14998.0,170.0,4,770.73
14999.0,592.0,1,129.48
15000.0,47.0,1,490.52
15001.0,394.0,2,230.85999999999999
15002.0,115.0,9,4817.28
15003.0,473.0,6,1055.7
15004.0,147.0,1,1246.32
15005.0,15.0,56,13763.27
15006.0,51.0,2,825.14
15007.0,159.0,1,156.91
15008.0,480.0,2,360.0
15009.0,12.0,3,1261.78
15010.0,35.0,1,308.94
15011.0,395.0,2,416.6
15012.0,53.0,3,860.62
15013.0,487.0,10,1641.3
15014.0,43.0,2,260.17
15015.0,501.0,13,2275.82
15016.0,172.0,5,622.3
15017.0,33.0,1,125.58
15018.0,38.0,3,567.51
15019.0,266.0,1,266.0
15020.0,379.0,1,203.42000000000002
15021.0,8.0,12,2689.59
15022.0,11.0,5,1186.09
15023.0,3.0,20,12092.19
15024.0,9.0,16,4075.5099999999998
15025.0,33.0,2,1013.09
15026.0,80.0,5,1061.61
15027.0,30.0,10,2974.04
15028.0,8.0,6,1157.71
15029.0,619.0,1,362.15000000000003
15030.0,71.0,8,1964.66
15031.0,4.0,14,2857.37
15032.0,256.0,8,13285.65
15033.0,4.0,10,2571.02
15034.0,15.0,14,8282.45
15035.0,89.0,1,252.73000000000002
15036.0,72.0,3,465.55
15037.0,376.0,2,402.51
15038.0,58.0,9,1269.96
